case_id,split,U,alpha,alpha2,naca_0,naca_1,naca_2,naca_3,cl,cd
airFoil2D_SST_83.053_10.95_1.506_3.323_9.429,train,83.053,10.95,119.90249999999999,1.506,3.323,9.429,0.0,1.3114545658016583,0.01433255319059933
airFoil2D_SST_83.061_-2.365_3.764_5.776_1.0_15.89,train,83.061,-2.365,5.593225000000001,3.764,5.776,1.0,15.89,0.08856471848932763,0.009159242539944597
airFoil2D_SST_83.156_-1.003_5.827_2.226_19.185,train,83.156,-1.003,1.0060089999999997,5.827,2.226,19.185,0.0,0.41990345389196126,0.010519634052790838
airFoil2D_SST_83.396_4.292_0.529_5.971_0.0_17.366,train,83.396,4.292,18.421263999999997,0.529,5.971,0.0,17.366,0.4946066451187206,0.010011821065857969
airFoil2D_SST_83.453_5.16_0.476_3.817_1.0_17.328,train,83.453,5.16,26.625600000000002,0.476,3.817,1.0,17.328,0.5702091950225299,0.010298569939240993
airFoil2D_SST_83.526_0.275_3.114_4.789_1.0_12.835,train,83.526,0.275,0.07562500000000001,3.114,4.789,1.0,12.835,0.2870956520967359,0.008551366358982087
airFoil2D_SST_83.554_-0.206_0.388_5.757_0.0_16.951,train,83.554,-0.206,0.042435999999999995,0.388,5.757,0.0,16.951,0.01292519317977437,0.009119202665451303
airFoil2D_SST_83.563_8.784_1.675_3.334_11.353,train,83.563,8.784,77.15865600000001,1.675,3.334,11.353,0.0,1.1139566014711368,0.011913474774401633
airFoil2D_SST_83.649_2.991_6.783_5.285_15.185,train,83.649,2.991,8.946081000000001,6.783,5.285,15.185,0.0,1.0574848861886843,0.012809237083736434
airFoil2D_SST_83.668_-0.154_1.841_7.055_1.0_10.304,train,83.668,-0.154,0.023716,1.841,7.055,1.0,10.304,0.17945751127395737,0.00790343796541127
airFoil2D_SST_83.805_-2.368_3.288_0.0_14.429,train,83.805,-2.368,5.607423999999999,3.288,0.0,14.429,0.0,-0.25203020224323003,0.008764923928941752
airFoil2D_SST_83.866_7.072_4.812_4.939_11.56,train,83.866,7.072,50.013184,4.812,4.939,11.56,0.0,1.2924309907899563,0.012718283704519166
airFoil2D_SST_83.887_11.098_3.317_2.112_7.259,train,83.887,11.098,123.16560400000002,3.317,2.112,7.259,0.0,1.485632462938304,0.015215571780122015
airFoil2D_SST_83.993_10.542_3.978_6.293_1.0_14.147,train,83.993,10.542,111.133764,3.978,6.293,1.0,14.147,1.4462672478789356,0.0166437459096914
airFoil2D_SST_84.006_-2.159_1.866_4.683_17.988,train,84.006,-2.159,4.661280999999999,1.866,4.683,17.988,0.0,-0.03724907752295683,0.009462338124068107
airFoil2D_SST_84.045_2.614_1.08_2.75_12.161,train,84.045,2.614,6.832996,1.08,2.75,12.161,0.0,0.3953100174387158,0.008517095525419396
airFoil2D_SST_84.129_6.313_2.832_5.727_1.0_9.564,train,84.129,6.313,39.853969,2.832,5.727,1.0,9.564,0.9482683300039471,0.010074058483390293
airFoil2D_SST_84.367_14.837_0.843_4.812_12.138,train,84.367,14.837,220.13656899999998,0.843,4.812,12.138,0.0,1.5576073223721685,0.02196028032331838
airFoil2D_SST_84.527_4.391_3.033_7.465_0.0_7.103,train,84.527,4.391,19.280881,3.033,7.465,0.0,7.103,0.8168177620299965,0.008811850022793163
airFoil2D_SST_84.572_-2.053_5.842_6.436_6.457,train,84.572,-2.053,4.214809,5.842,6.436,6.457,0.0,0.5827141883103741,0.008365725856853589
airFoil2D_SST_84.774_14.053_3.28_5.002_1.0_12.931,train,84.774,14.053,197.48680900000002,3.28,5.002,1.0,12.931,1.6460818509875221,0.02205375451752635
airFoil2D_SST_84.888_4.369_0.795_6.876_0.0_16.81,train,84.888,4.369,19.088161,0.795,6.876,0.0,16.81,0.5376674810041869,0.009966778231514302
airFoil2D_SST_84.896_14.926_3.517_6.921_0.0_11.998,train,84.896,14.926,222.78547600000002,3.517,6.921,0.0,11.998,1.7411250814485846,0.02727479599003671
airFoil2D_SST_84.89_-2.91_3.76_7.573_1.0_16.205,train,84.89,-2.91,8.468100000000002,3.76,7.573,1.0,16.205,0.09417838678075538,0.009292991237241937
airFoil2D_SST_84.992_0.829_4.757_0.0_19.245,train,84.992,0.829,0.6872409999999999,4.757,0.0,19.245,0.0,0.08790266133915503,0.009647272974215018
airFoil2D_SST_85.062_9.693_0.727_6.947_0.0_17.293,train,85.062,9.693,93.95424899999999,0.727,6.947,0.0,17.293,1.059142222648621,0.013559512646873273
airFoil2D_SST_85.115_-4.81_3.676_7.354_0.0_15.329,train,85.115,-4.81,23.136099999999995,3.676,7.354,0.0,15.329,-0.12316849170482178,0.009316410097551681
airFoil2D_SST_85.127_5.859_1.916_4.91_7.26,train,85.127,5.859,34.327881,1.916,4.91,7.26,0.0,0.8677450539204783,0.009311616766421015
airFoil2D_SST_85.129_1.736_1.952_3.253_1.0_17.464,train,85.129,1.736,3.013696,1.952,3.253,1.0,17.464,0.30682560679534,0.00951006668633343
airFoil2D_SST_85.264_-1.334_2.364_0.0_18.665,train,85.264,-1.334,1.7795560000000001,2.364,0.0,18.665,0.0,-0.13237492393256226,0.009541020356268002
airFoil2D_SST_85.373_7.196_3.707_1.763_17.931,train,85.373,7.196,51.782416,3.707,1.763,17.931,0.0,1.0686188812766297,0.013500218901171448
airFoil2D_SST_85.488_6.826_3.112_3.445_1.0_17.471,train,85.488,6.826,46.594275999999994,3.112,3.445,1.0,17.471,0.9120275724517781,0.012170256632323323
airFoil2D_SST_85.519_7.963_6.333_5.46_6.878,train,85.519,7.963,63.409369,6.333,5.46,6.878,0.0,1.5725352388079195,0.01445806587165142
airFoil2D_SST_85.587_9.118_2.643_0.0_7.612,train,85.587,9.118,83.13792400000001,2.643,0.0,7.612,0.0,0.9844539326539522,0.011681333266925121
airFoil2D_SST_85.691_1.344_0.994_4.15_0.0_5.785,train,85.691,1.344,1.8063360000000002,0.994,4.15,0.0,5.785,0.2230950287980398,0.007135238259486452
airFoil2D_SST_85.763_11.065_1.74_5.104_0.0_19.742,train,85.763,11.065,122.43422499999998,1.74,5.104,0.0,19.742,1.2015197232139976,0.017113780240611033
airFoil2D_SST_85.797_6.201_5.364_5.552_19.21,train,85.797,6.201,38.452400999999995,5.364,5.552,19.21,0.0,1.1595638090739655,0.01613003156623722
airFoil2D_SST_85.84_10.702_0.466_4.088_14.066,train,85.84,10.702,114.532804,0.466,4.088,14.066,0.0,1.1667585684551514,0.013704971409576886
airFoil2D_SST_85.861_6.295_2.129_7.839_1.0_13.532,train,85.861,6.295,39.627024999999996,2.129,7.839,1.0,13.532,0.9152505876780395,0.010740153441834925
airFoil2D_SST_85.907_12.326_3.865_5.533_1.0_15.136,train,85.907,12.326,151.93027600000002,3.865,5.533,1.0,15.136,1.5410453984549308,0.020094040415421396
airFoil2D_SST_85.932_7.572_5.082_4.563_7.109,train,85.932,7.572,57.335184,5.082,4.563,7.109,0.0,1.376752512712672,0.0122959832489829
airFoil2D_SST_86.027_-3.133_3.068_6.365_14.244,train,86.027,-3.133,9.815689,3.068,6.365,14.244,0.0,0.052306990725386124,0.0088514413519953
airFoil2D_SST_86.05_8.94_1.499_7.799_1.0_13.797,train,86.05,8.94,79.9236,1.499,7.799,1.0,13.797,1.1107292723712003,0.012466842162989664
airFoil2D_SST_86.098_11.107_2.762_7.22_1.0_15.677,train,86.098,11.107,123.36544899999998,2.762,7.22,1.0,15.677,1.3912815528589215,0.01698703179868039
airFoil2D_SST_86.207_1.627_2.492_4.557_9.268,train,86.207,1.627,2.647129,2.492,4.557,9.268,0.0,0.46841633219879386,0.008056226302640208
airFoil2D_SST_86.252_2.683_3.137_6.051_1.0_11.465,train,86.252,2.683,7.1984889999999995,3.137,6.051,1.0,11.465,0.5940910843388297,0.00887731950290109
airFoil2D_SST_86.375_5.649_5.559_3.348_12.866,train,86.375,5.649,31.911201000000002,5.559,3.348,12.866,0.0,1.1691611096881043,0.01200187388697458
airFoil2D_SST_86.419_5.574_3.194_3.726_0.0_12.775,train,86.419,5.574,31.069475999999998,3.194,3.726,0.0,12.775,0.8313287503897822,0.010225094003859717
airFoil2D_SST_86.433_2.254_1.565_5.09_1.0_9.397,train,86.433,2.254,5.080516,1.565,5.09,1.0,9.397,0.38362876647369637,0.00794863219152043
airFoil2D_SST_86.438_13.799_4.104_0.0_19.913,train,86.438,13.799,190.412401,4.104,0.0,19.913,0.0,1.294393117976062,0.020348300407501567
airFoil2D_SST_86.4_10.844_2.181_3.867_0.0_10.9,train,86.4,10.844,117.59233599999999,2.181,3.867,0.0,10.9,1.3051622922321515,0.014022134552206312
airFoil2D_SST_86.505_5.929_0.471_6.492_18.111,train,86.505,5.929,35.153041,0.471,6.492,18.111,0.0,0.6658521459617693,0.010818992864715809
airFoil2D_SST_86.777_8.541_0.272_7.23_1.0_11.102,train,86.777,8.541,72.94868100000001,0.272,7.23,1.0,11.102,0.9506379904509044,0.01103321710378196
airFoil2D_SST_86.895_10.755_1.229_3.979_1.0_9.331,train,86.895,10.755,115.67002500000002,1.229,3.979,1.0,9.331,1.2355227226787286,0.013505237712788234
airFoil2D_SST_86.957_-1.263_0.866_3.895_1.0_15.644,train,86.957,-1.263,1.5951689999999998,0.866,3.895,1.0,15.644,-0.07150882132453076,0.008790306757138416
airFoil2D_SST_86.973_-0.403_3.801_4.751_17.273,train,86.973,-0.403,0.16240900000000003,3.801,4.751,17.273,0.0,0.35646294203848294,0.009677814138658869
airFoil2D_SST_87.016_6.764_2.499_0.0_9.618,train,87.016,6.764,45.751696,2.499,0.0,9.618,0.0,0.7405794479184593,0.009480154546999233
airFoil2D_SST_87.052_-2.338_6.683_0.0_6.744,train,87.052,-2.338,5.4662440000000005,6.683,0.0,6.744,0.0,-0.25730714717984315,0.007352130524029902
airFoil2D_SST_87.082_3.251_2.193_5.735_13.962,train,87.082,3.251,10.569001,2.193,5.735,13.962,0.0,0.6182593897731206,0.009400592702443528
airFoil2D_SST_87.093_-1.433_1.804_6.633_1.0_13.212,train,87.093,-1.433,2.0534890000000003,1.804,6.633,1.0,13.212,0.02622172312533985,0.008348316002517057
airFoil2D_SST_87.14_5.626_5.045_3.272_6.19,train,87.14,5.626,31.651876000000005,5.045,3.272,6.19,0.0,1.1359684136540678,0.010070324025873198
airFoil2D_SST_87.258_13.279_1.949_4.042_0.0_17.866,train,87.258,13.279,176.331841,1.949,4.042,0.0,17.866,1.4093466050322263,0.020412665748537402
airFoil2D_SST_87.355_8.758_3.42_7.406_1.0_10.329,train,87.355,8.758,76.70256399999998,3.42,7.406,1.0,10.329,1.3027414141674019,0.012741880120563511
airFoil2D_SST_87.422_2.992_1.895_3.128_1.0_10.656,train,87.422,2.992,8.952064,1.895,3.128,1.0,10.656,0.4529027115407465,0.008344893717300808
airFoil2D_SST_87.437_11.028_1.7_7.91_0.0_12.584,train,87.437,11.028,121.61678400000001,1.7,7.91,0.0,12.584,1.3394873834253322,0.014717822251925965
airFoil2D_SST_87.491_11.397_2.605_5.288_1.0_15.864,train,87.491,11.397,129.89160900000002,2.605,5.288,1.0,15.864,1.3673347105457354,0.016683224042346213
airFoil2D_SST_87.67_10.55_1.612_7.225_1.0_13.709,train,87.67,10.55,111.30250000000001,1.612,7.225,1.0,13.709,1.2676296113611885,0.014171013348198275
airFoil2D_SST_87.75_14.191_0.722_3.837_1.0_6.198,train,87.75,14.191,201.38448100000002,0.722,3.837,1.0,6.198,1.4223622265626417,0.03169086769994365
airFoil2D_SST_87.852_6.4_0.285_6.858_0.0_17.93,train,87.852,6.4,40.96000000000001,0.285,6.858,0.0,17.93,0.6875248039540904,0.010902720948985593
airFoil2D_SST_87.961_9.704_3.518_0.0_19.349,train,87.961,9.704,94.16761600000001,3.518,0.0,19.349,0.0,0.9695513438544112,0.013605979133275704
airFoil2D_SST_88.008_5.801_2.352_5.419_0.0_19.531,train,88.008,5.801,33.651601,2.352,5.419,0.0,19.531,0.7808882743385115,0.011909011365647485
airFoil2D_SST_88.052_-0.854_1.625_0.0_12.894,train,88.052,-0.854,0.729316,1.625,0.0,12.894,0.0,-0.09203078694010892,0.008217802704479122
airFoil2D_SST_88.17_-0.293_2.876_3.63_1.0_18.584,train,88.17,-0.293,0.085849,2.876,3.63,1.0,18.584,0.16380502176488274,0.00952215384332204
airFoil2D_SST_88.215_8.564_1.182_7.768_1.0_17.941,train,88.215,8.564,73.342096,1.182,7.768,1.0,17.941,0.9958139176425932,0.012959965978809487
airFoil2D_SST_88.377_11.031_2.891_2.555_14.289,train,88.377,11.031,121.682961,2.891,2.555,14.289,0.0,1.407325604224051,0.01583569277066274
airFoil2D_SST_88.56_10.656_1.649_4.18_0.0_5.627,train,88.56,10.656,113.55033600000002,1.649,4.18,0.0,5.627,1.2513748729155336,0.014542381388661086
airFoil2D_SST_88.702_6.716_5.926_1.947_10.282,train,88.702,6.716,45.104656000000006,5.926,1.947,10.282,0.0,1.2937107115149693,0.012251461044202584
airFoil2D_SST_88.706_-0.311_0.57_4.716_19.84,train,88.706,-0.311,0.096721,0.57,4.716,19.84,0.0,0.02080945378045301,0.009710888882250869
airFoil2D_SST_88.708_-1.362_0.781_3.831_13.726,train,88.708,-1.362,1.8550440000000004,0.781,3.831,13.726,0.0,-0.06544126098960479,0.008387690042184431
airFoil2D_SST_88.719_12.609_5.172_0.0_11.439,train,88.719,12.609,158.986881,5.172,0.0,11.439,0.0,1.3154532628932878,0.016149323127131042
airFoil2D_SST_88.721_-0.368_2.219_6.297_0.0_19.967,train,88.721,-0.368,0.135424,2.219,6.297,0.0,19.967,0.16019245201281843,0.00988053980696976
airFoil2D_SST_88.789_2.992_5.46_0.0_11.327,train,88.789,2.992,8.952064,5.46,0.0,11.327,0.0,0.3322943164493379,0.008209951155560911
airFoil2D_SST_88.797_-4.375_5.779_4.583_5.896,train,88.797,-4.375,19.140625,5.779,4.583,5.896,0.0,0.18646844613407046,0.008087650477916958
airFoil2D_SST_88.956_2.33_3.01_4.063_16.768,train,88.956,2.33,5.4289000000000005,3.01,4.063,16.768,0.0,0.5540898646008461,0.009879922999902938
airFoil2D_SST_89.151_4.462_0.974_4.094_1.0_19.856,train,89.151,4.462,19.909443999999997,0.974,4.094,1.0,19.856,0.5162795765578647,0.010660026167452326
airFoil2D_SST_89.255_9.525_1.912_5.137_1.0_13.035,train,89.255,9.525,90.72562500000001,1.912,5.137,1.0,13.035,1.1718048929789264,0.012803892933517746
airFoil2D_SST_89.256_5.252_2.579_6.809_1.0_13.748,train,89.256,5.252,27.583503999999998,2.579,6.809,1.0,13.748,0.8286078720724861,0.010255563372408164
airFoil2D_SST_89.418_-1.793_1.729_0.0_7.047,train,89.418,-1.793,3.2148489999999996,1.729,0.0,7.047,0.0,-0.1982556735131454,0.007279313095998624
airFoil2D_SST_89.479_-2.819_1.109_6.283_0.0_13.67,train,89.479,-2.819,7.9467609999999995,1.109,6.283,0.0,13.67,-0.1977228063459291,0.008510485185572897
airFoil2D_SST_89.485_5.95_1.332_4.634_1.0_18.665,train,89.485,5.95,35.4025,1.332,4.634,1.0,18.665,0.7113724748801769,0.011174509491357065
airFoil2D_SST_89.829_-0.442_0.995_5.61_15.75,train,89.829,-0.442,0.195364,0.995,5.61,15.75,0.0,0.06655373919679348,0.00877900201372202
airFoil2D_SST_89.868_-1.296_1.937_3.867_5.329,train,89.868,-1.296,1.679616,1.937,3.867,5.329,0.0,0.07155303635024872,0.006994533151481873
airFoil2D_SST_90.132_8.708_2.582_5.97_0.0_13.083,train,90.132,8.708,75.82926400000001,2.582,5.97,0.0,13.083,1.1656075889144715,0.012470942585976865
airFoil2D_SST_90.188_13.394_3.579_5.456_1.0_15.563,train,90.188,13.394,179.399236,3.579,5.456,1.0,15.563,1.5849369949463288,0.022555860251734103
airFoil2D_SST_90.26_10.644_0.076_3.962_1.0_18.874,train,90.26,10.644,113.294736,0.076,3.962,1.0,18.874,1.0634135755816698,0.014395978213081527
airFoil2D_SST_90.277_-2.776_6.739_5.51_14.548,train,90.277,-2.776,7.706175999999999,6.739,5.51,14.548,0.0,0.4835770826072407,0.009935253583135049
airFoil2D_SST_90.336_8.035_3.08_4.535_1.0_17.494,train,90.336,8.035,64.56122500000001,3.08,4.535,1.0,17.494,1.0613781531136013,0.013257727353205007
airFoil2D_SST_90.417_-4.392_3.599_3.758_1.0_19.217,train,90.417,-4.392,19.289664000000002,3.599,3.758,1.0,19.217,-0.19671345131230702,0.009770256888597843
airFoil2D_SST_90.417_11.946_0.395_4.203_0.0_8.257,train,90.417,11.946,142.706916,0.395,4.203,0.0,8.257,1.2851965485193027,0.015944326417406795
airFoil2D_SST_90.627_-1.805_2.542_3.971_8.661,train,90.627,-1.805,3.258025,2.542,3.971,8.661,0.0,0.08309121225382127,0.0075489620240576675
airFoil2D_SST_90.707_2.809_6.433_1.535_12.588,train,90.707,2.809,7.890481000000001,6.433,1.535,12.588,0.0,0.9186613083771396,0.01050346196714078
airFoil2D_SST_90.743_14.221_1.897_3.274_8.669,train,90.743,14.221,202.236841,1.897,3.274,8.669,0.0,1.611027186706278,0.022076057372184477
airFoil2D_SST_90.865_3.18_2.939_4.06_6.175,train,90.865,3.18,10.112400000000001,2.939,4.06,6.175,0.0,0.6780309830442173,0.00800660800612978
airFoil2D_SST_90.905_0.06_4.871_4.99_10.86,train,90.905,0.06,0.0036,4.871,4.99,10.86,0.0,0.5819544175085919,0.008699939629817346
airFoil2D_SST_90.998_-3.877_2.671_5.121_9.828,train,90.998,-3.877,15.031128999999998,2.671,5.121,9.828,0.0,-0.10484897880725806,0.007972954995594372
airFoil2D_SST_91.19_-3.322_0.977_3.547_6.125,train,91.19,-3.322,11.035684,0.977,3.547,6.125,0.0,-0.26128439962440664,0.007372477115552719
airFoil2D_SST_91.246_7.65_1.621_4.118_0.0_16.778,train,91.246,7.65,58.52250000000001,1.621,4.118,0.0,16.778,0.9160504416176927,0.011822238710801552
airFoil2D_SST_91.329_0.464_6.288_0.0_14.809,train,91.329,0.464,0.21529600000000002,6.288,0.0,14.809,0.0,0.05552145137137728,0.008524333448754124
airFoil2D_SST_91.343_8.134_5.467_2.067_18.633,train,91.343,8.134,66.161956,5.467,2.067,18.633,0.0,1.2908515505322677,0.016607301608478394
airFoil2D_SST_91.462_10.058_4.636_6.91_9.747,train,91.462,10.058,101.163364,4.636,6.91,9.747,0.0,1.6334122705568455,0.01723958324428694
airFoil2D_SST_91.707_-1.557_3.933_4.731_0.0_12.944,train,91.707,-1.557,2.4242489999999997,3.933,4.731,0.0,12.944,0.15240359469123704,0.008422051298998083
airFoil2D_SST_91.762_5.449_2.35_3.632_1.0_13.283,train,91.762,5.449,29.691601,2.35,3.632,1.0,13.283,0.7549505101806525,0.009870229464932814
airFoil2D_SST_91.765_1.166_5.421_6.392_17.218,train,91.765,1.166,1.3595559999999998,5.421,6.392,17.218,0.0,0.7610553551899867,0.011586294457172658
airFoil2D_SST_91.891_-1.915_3.784_0.0_8.045,train,91.891,-1.915,3.667225,3.784,0.0,8.045,0.0,-0.2111060164100662,0.0074143536701217275
airFoil2D_SST_92.111_0.894_0.329_4.506_1.0_5.33,train,92.111,0.894,0.7992360000000001,0.329,4.506,1.0,5.33,0.12469542063067232,0.006904633690609809
airFoil2D_SST_92.121_3.155_1.986_5.337_10.487,train,92.121,3.155,9.954024999999998,1.986,5.337,10.487,0.0,0.5913759330419748,0.008501297513370937
airFoil2D_SST_92.148_0.643_0.967_2.814_13.614,train,92.148,0.643,0.413449,0.967,2.814,13.614,0.0,0.16692398161775082,0.008338261300147065
airFoil2D_SST_92.18_9.107_2.377_7.874_1.0_6.764,train,92.18,9.107,82.93744899999999,2.377,7.874,1.0,6.764,1.2460372383438552,0.012171768574623185
airFoil2D_SST_92.257_1.382_2.101_4.398_11.912,train,92.257,1.382,1.9099239999999997,2.101,4.398,11.912,0.0,0.38797908138194886,0.008299971681003502
airFoil2D_SST_92.334_-1.287_2.578_6.551_6.572,train,92.334,-1.287,1.6563689999999998,2.578,6.551,6.572,0.0,0.2311536192886934,0.00728120924760151
airFoil2D_SST_92.369_8.861_2.409_3.533_0.0_16.73,train,92.369,8.861,78.51732100000001,2.409,3.533,0.0,16.73,1.0777603139772818,0.013157057285884507
airFoil2D_SST_92.377_11.959_2.396_7.21_1.0_10.526,train,92.377,11.959,143.01768099999998,2.396,7.21,1.0,10.526,1.4906063048219096,0.016125855666866817
airFoil2D_SST_92.418_-2.561_3.694_3.098_0.0_17.74,train,92.418,-2.561,6.558720999999999,3.694,3.098,0.0,17.74,-0.034042053990460404,0.009210697516394618
airFoil2D_SST_92.577_13.046_6.41_5.316_13.081,train,92.577,13.046,170.19811599999997,6.41,5.316,13.081,0.0,1.8441060825231188,0.028395078922641415
airFoil2D_SST_92.774_-4.444_3.376_3.813_5.69,train,92.774,-4.444,19.749136,3.376,3.813,5.69,0.0,-0.11907579710811922,0.007753290748711653
airFoil2D_SST_92.84_7.917_1.802_5.915_1.0_15.949,train,92.84,7.917,62.678889,1.802,5.915,1.0,15.949,0.9938445221545612,0.011994462842469723
airFoil2D_SST_92.923_8.147_2.34_7.191_1.0_15.373,train,92.923,8.147,66.373609,2.34,7.191,1.0,15.373,1.0955629802621158,0.012511997086055424
airFoil2D_SST_93.054_8.73_0.006_4.623_10.747,train,93.054,8.73,76.2129,0.006,4.623,10.747,0.0,0.9441756071660504,0.010954604444658383
airFoil2D_SST_93.089_12.908_2.088_0.0_19.906,train,93.089,12.908,166.61646399999998,2.088,0.0,19.906,0.0,1.2319760699071982,0.018061458265693688
airFoil2D_SST_93.428_9.657_5.381_0.0_11.758,train,93.428,9.657,93.257649,5.381,0.0,11.758,0.0,1.03783701349486,0.01191340729371887
airFoil2D_SST_93.592_3.879_1.967_6.29_0.0_16.582,train,93.592,3.879,15.046641,1.967,6.29,0.0,16.582,0.5968937477413371,0.009921878177094633
airFoil2D_SST_93.5_4.825_2.941_5.156_14.251,train,93.5,4.825,23.280625,2.941,5.156,14.251,0.0,0.8565649733126757,0.010314926130509928
airFoil2D_SST_31.812_1.334_0.371_3.287_0.0_19.548,test,31.812,1.334,1.7795560000000001,0.371,3.287,0.0,19.548,0.1494156787984069,0.011564133355940446
airFoil2D_SST_39.741_14.642_3.175_3.316_1.0_10.583,test,39.741,14.642,214.388164,3.175,3.316,1.0,10.583,1.6186524132539946,0.026431262279151685
airFoil2D_SST_85.752_6.341_0.382_6.715_8.448,test,85.752,6.341,40.208281,0.382,6.715,8.448,0.0,0.7496516019553526,0.00925830459724149
airFoil2D_SST_80.247_1.078_1.298_5.983_0.0_5.593,test,80.247,1.078,1.1620840000000001,1.298,5.983,0.0,5.593,0.2409861503382526,0.007204130562793494
airFoil2D_SST_61.728_9.994_3.311_7.957_1.0_7.685,test,61.728,9.994,99.88003599999999,3.311,7.957,1.0,7.685,1.4224708153245817,0.01481728779134631
airFoil2D_SST_65.202_-3.411_1.499_5.063_12.467,test,65.202,-3.411,11.634921,1.499,5.063,12.467,0.0,-0.19764248529296866,0.00883371503692448
airFoil2D_SST_58.451_-4.262_3.372_4.615_1.0_19.965,test,58.451,-4.262,18.164643999999996,3.372,4.615,1.0,19.965,-0.16590688797902234,0.010745641129402532
airFoil2D_SST_86.75_14.13_0.471_5.71_17.904,test,86.75,14.13,199.65690000000004,0.471,5.71,17.904,0.0,1.3993187689825302,0.020656410886078443
airFoil2D_SST_37.251_6.299_1.193_5.155_17.506,test,37.251,6.299,39.677401,1.193,5.155,17.506,0.0,0.7558131633021261,0.012954485086559782
airFoil2D_SST_43.677_-1.764_0.243_7.109_0.0_19.17,test,43.677,-1.764,3.1116960000000002,0.243,7.109,0.0,19.17,-0.1496569290277555,0.010874588781604338
airFoil2D_SST_90.574_8.095_5.69_1.526_10.267,test,90.574,8.095,65.529025,5.69,1.526,10.267,0.0,1.4012297543786,0.01340030530952317
airFoil2D_SST_90.102_0.155_4.394_4.125_19.322,test,90.102,0.155,0.024025,4.394,4.125,19.322,0.0,0.43999831737737727,0.010402279341104185
airFoil2D_SST_40.676_-2.366_6.027_6.14_15.943,test,40.676,-2.366,5.597956000000001,6.027,6.14,15.943,0.0,0.4300821165320653,0.0118875797875857
airFoil2D_SST_57.682_-2.023_5.676_5.094_12.787,test,57.682,-2.023,4.092529000000001,5.676,5.094,12.787,0.0,0.4292279153761092,0.009779248005350143
airFoil2D_SST_60.295_-0.953_1.701_6.885_1.0_6.221,test,60.295,-0.953,0.9082089999999999,1.701,6.885,1.0,6.221,0.07130143891234894,0.007619856188272073
airFoil2D_SST_82.537_6.598_2.148_5.703_1.0_12.892,test,82.537,6.598,43.533604,2.148,5.703,1.0,12.892,0.9060407768271816,0.010699975023481193
airFoil2D_SST_61.676_0.83_2.7_0.0_12.742,test,61.676,0.83,0.6889,2.7,0.0,12.742,0.0,0.0920343838516516,0.008703624959895132
airFoil2D_SST_37.191_5.448_2.812_0.0_12.933,test,37.191,5.448,29.680704000000006,2.812,0.0,12.933,0.0,0.5829787220239679,0.010755679863999694
airFoil2D_SST_62.644_9.845_4.588_0.0_7.441,test,62.644,9.845,96.92402500000001,4.588,0.0,7.441,0.0,1.0512952548167875,0.013521271292458389
airFoil2D_SST_86.326_9.572_2.09_6.863_0.0_12.995,test,86.326,9.572,91.62318399999998,2.09,6.863,0.0,12.995,1.2217628625457166,0.013212924670398786
airFoil2D_SST_79.502_3.387_4.058_0.0_17.153,test,79.502,3.387,11.471769,4.058,0.0,17.153,0.0,0.35723068039141304,0.009664679828102133
airFoil2D_SST_33.33_14.375_1.036_3.451_12.655,test,33.33,14.375,206.640625,1.036,3.451,12.655,0.0,1.4776413535658712,0.024938597485328028
airFoil2D_SST_88.307_-4.328_3.461_7.533_0.0_15.226,test,88.307,-4.328,18.731584,3.461,7.533,0.0,15.226,-0.08846656845944618,0.009127264805587218
airFoil2D_SST_39.019_-2.224_0.696_4.875_13.154,test,39.019,-2.224,4.946176000000001,0.696,4.875,13.154,0.0,-0.16190520790754667,0.00960053281851441
airFoil2D_SST_65.717_9.69_2.928_3.947_15.912,test,65.717,9.69,93.89609999999999,2.928,3.947,15.912,0.0,1.2698894120465523,0.015679993137887413
airFoil2D_SST_73.967_-1.295_1.592_4.266_1.0_16.148,test,73.967,-1.295,1.6770249999999998,1.592,4.266,1.0,16.148,-0.016220315109143946,0.009155053056806564
airFoil2D_SST_93.213_3.79_0.418_0.0_9.665,test,93.213,3.79,14.3641,0.418,0.0,9.665,0.0,0.4185880666293249,0.008057542382971907
airFoil2D_SST_68.096_11.613_1.485_4.441_1.0_11.892,test,68.096,11.613,134.86176899999998,1.485,4.441,1.0,11.892,1.3231881837900779,0.015649383433837132
airFoil2D_SST_55.312_11.209_2.831_6.36_12.435,test,55.312,11.209,125.64168099999999,2.831,6.36,12.435,0.0,1.4770314032424123,0.017880120178252766
airFoil2D_SST_50.26_6.348_0.664_2.664_6.806,test,50.26,6.348,40.297104,0.664,2.664,6.806,0.0,0.7576741166510117,0.009997754129939468
airFoil2D_SST_56.549_-4.731_1.476_6.357_0.0_17.547,test,56.549,-4.731,22.382361,1.476,6.357,0.0,17.547,-0.34684877244209344,0.010488057997805191
airFoil2D_SST_56.39_-3.195_4.964_2.726_18.605,test,56.39,-3.195,10.208025,4.964,2.726,18.605,0.0,0.11744619717115572,0.01061574981191761
airFoil2D_SST_90.415_14.684_4.356_6.209_11.299,test,90.415,14.684,215.61985599999997,4.356,6.209,11.299,0.0,1.8630516751649697,0.02771674890542262
airFoil2D_SST_50.859_8.157_3.691_6.731_14.438,test,50.859,8.157,66.536649,3.691,6.731,14.438,0.0,1.28415023285099,0.015786670492986016
airFoil2D_SST_52.403_3.314_3.418_5.667_0.0_10.515,test,52.403,3.314,10.982596000000001,3.418,5.667,0.0,10.515,0.6717963249661786,0.009767536675800527
