design_id,B_Ramp_Angle,B_Diffusor_Angle,B_Trunklid_Angle,C_Side_Mirrors_Rotation,D_Rear_Window_Inclination,D_Winscreen_Inclination,C_Side_Mirrors_Translate_X,C_Side_Mirrors_Translate_Z,D_Winscreen_Length,D_Rear_Window_Length,E_A_B_C_Pillar_Thickness,G_Trunklid_Curvature,G_Trunklid_Length,H_Front_Bumper_Curvature,H_Front_Bumper_Length,F_Door_Handles_Thickness,F_Door_Handles_Z_Position,E_Fenders_Arch_Offset,A_Car_Length,F_Door_Handles_X_Position,A_Car_Width,A_Car_Roof_Height,A_Car_Green_House_Angle,fam_F_S,fam_N_S,cd
E_S_WWC_WM_095,-0.0916211,9.72755,10.2295,11.5417,-1.43,0.15,-3.6691,3.27062,6.61181,-0.424535,-12.3034,0.2,22.3688,0.9,42.8141,-15.4442,-19.1516,11.6669,95.5656,-8.63785,-41.6793,78.3138,112.462,0.0,0.0,0.2727111574518272
E_S_WWC_WM_096,13.2092,-7.82788,11.7464,-8.82177,0.38,0.84,5.43654,7.12278,39.5244,115.842,2.42086,0.8,16.9815,0.6,31.0421,19.2037,-1.21648,2.28813,-53.2342,26.9625,-8.55409,45.6949,-83.7977,0.0,0.0,0.2566108840033222
E_S_WWC_WM_097,1.20711,5.31814,7.36034,-13.7719,2.17,0.38,15.8699,3.19969,-29.7252,19.0177,-10.2319,0.1,20.9035,-0.4,49.5118,2.47609,26.9692,27.8621,106.395,25.7735,10.1537,-49.7657,-150.058,0.0,0.0,0.2794008954318936
E_S_WWC_WM_098,12.8486,10.3602,-5.00505,4.44085,0.51,0.82,1.16697,-2.39352,-34.6977,-16.8432,-13.2002,0.7,24.1467,0.3,-18.9716,-17.5313,-3.95085,-8.92706,-10.7403,-15.8874,-46.2898,9.86148,-135.821,0.0,0.0,0.2716143499534884
E_S_WWC_WM_099,6.17557,13.2456,-3.85085,2.89339,-0.79,-0.39,-9.48085,-2.78134,40.1886,-71.2809,-6.76182,0.4,5.05348,0.2,28.5689,7.56756,25.4095,14.6393,-15.6898,-38.582,130.506,-25.2242,109.13,0.0,0.0,0.2716295054152824
E_S_WWC_WM_100,5.67397,-4.22356,5.4515,15.0988,-0.95,-0.94,17.389,-1.15468,-35.7098,91.3046,-11.6486,0.4,5.20527,-0.3,37.5055,-1.6476,-9.7842,-15.2615,121.107,1.94394,-27.8243,0.0145039,-144.972,0.0,0.0,0.2411230724883721
E_S_WWC_WM_101,9.48387,-2.04782,13.1367,7.19619,-1.62,-0.4,19.7925,-0.157038,38.9943,89.8049,-0.195517,-0.1,-3.42247,0.0,-23.9011,25.8368,8.31832,40.8262,-15.9314,-30.9543,-13.8043,73.5296,-40.904,0.0,0.0,0.2734470870166113
E_S_WWC_WM_102,-3.26263,9.67803,15.1255,9.78241,-0.24,-0.08,8.85235,-4.61343,-12.647,-58.1932,-9.98544,0.0,20.533,0.7,-14.7988,-3.09164,22.9206,29.2151,27.4252,-8.55942,-48.2837,-2.52697,-171.92,0.0,0.0,0.2800579430631229
E_S_WWC_WM_103,13.4044,13.862,6.56576,10.6622,0.43,0.02,12.4824,0.249939,28.8219,87.8047,-10.3502,0.5,-17.0124,0.3,2.02057,25.0571,-24.8888,-9.09088,-34.019,-37.0613,109.437,-20.6588,140.564,0.0,0.0,0.2776966235215947
E_S_WWC_WM_104,13.2434,-7.73654,-0.87376,-4.98482,0.69,-1.3,-0.215358,-0.26357,49.5104,-45.0964,-11.4976,0.0,4.40412,0.8,-5.93147,18.9705,-23.9132,8.33893,100.114,12.8001,75.5302,51.196,-36.7533,0.0,0.0,0.2515230755083056
E_S_WWC_WM_105,-4.72684,-1.47881,18.8735,-2.17317,2.46,-0.81,6.61746,3.61512,-39.061,113.641,4.14493,0.5,-0.782969,-0.2,-4.01857,-1.80526,5.20351,45.3637,-12.1255,-14.8761,-26.425,-25.9364,-11.1424,0.0,0.0,0.2825469525083056
E_S_WWC_WM_106,10.4494,-0.810618,18.6836,-4.50748,1.25,-1.62,1.94861,-4.77133,8.70673,-14.4551,-3.60287,0.6,2.10565,0.0,-20.2772,-11.61,-12.5585,-5.1635,-37.4661,8.79912,-23.1748,-40.0155,-64.9391,0.0,0.0,0.2459397691893687
E_S_WWC_WM_107,10.2158,10.6489,2.73007,7.0577,-0.46,0.99,-1.47128,-3.06516,42.0621,112.879,-0.980042,0.1,0.848678,-0.3,51.9195,-16.0775,20.5174,19.6784,95.0554,35.2674,103.199,-42.7442,-0.732174,0.0,0.0,0.2823190796677741
E_S_WWC_WM_108,1.71507,-4.93146,12.5561,9.62379,-1.74,-1.4,2.10719,9.66029,13.9352,-7.424,-8.14007,0.7,4.5983,0.0,7.19865,26.5512,-16.5735,5.9175,-35.2645,16.8692,-31.488,68.1095,-25.5712,0.0,0.0,0.2786241491960133
E_S_WWC_WM_109,6.14936,11.5408,5.21182,-13.7415,2.3,-1.73,3.22681,6.14556,31.3813,110.628,-11.9519,0.1,-0.174609,0.3,10.9374,-4.68787,24.8088,38.1875,-35.8355,-27.2888,19.207,-48.464,-27.4278,0.0,0.0,0.3110161231960133
E_S_WWC_WM_110,-2.7443,0.800555,-4.09792,-10.2072,1.09,0.75,-0.0686506,3.12041,-20.8944,50.5379,-14.089,0.3,-7.2838,-0.3,29.7575,21.44,-26.3806,-24.0637,24.1803,-16.3181,139.677,87.7202,-115.045,0.0,0.0,0.2665460967375415
E_S_WWC_WM_111,13.6842,-6.14775,7.60156,-17.8643,2.45,0.86,3.77169,8.66377,2.98276,-65.3693,-6.22511,0.5,10.1805,0.5,-8.07235,-16.601,-8.23979,-4.27476,65.3761,-9.30651,35.8837,81.7802,-36.3104,0.0,0.0,0.2497656021495016
E_S_WWC_WM_112,0.252634,11.59,18.4322,6.98825,0.16,1.53,19.6459,3.48616,-21.353,-23.977,-6.63254,0.0,22.6218,-0.1,-22.5182,14.4992,-24.8251,9.26996,128.819,-8.83084,52.7448,51.8599,67.1078,0.0,0.0,0.2731144232624585
E_S_WWC_WM_113,1.74024,9.59945,14.4543,8.16114,1.52,1.2,19.0692,-0.56055,-37.0373,90.273,-13.4689,-0.3,-19.3273,-0.1,45.6727,2.92234,-8.5562,18.3368,17.0421,-19.4952,48.0168,-59.9832,-83.2595,0.0,0.0,0.3026161886810631
E_S_WWC_WM_114,-2.32102,-7.16518,-0.564139,3.59965,-0.25,-0.99,-1.10682,-4.943,12.4493,-18.348,-12.3482,-0.4,-2.00393,0.4,25.5269,-16.3199,-8.73536,49.3825,83.4903,8.08094,21.3784,34.0063,-160.305,0.0,0.0,0.2741319583554817
E_S_WWC_WM_115,-4.61875,14.6331,6.17078,-6.65489,-0.77,-0.42,16.573,2.3308,13.1465,133.552,-0.925265,-0.4,16.7162,0.7,50.5629,18.2686,21.5221,16.6766,20.6727,25.1527,46.6894,34.157,51.1106,0.0,0.0,0.2765445142790698
E_S_WWC_WM_116,-1.9263,11.4331,14.5212,6.75159,2.35,-0.26,18.0556,3.21573,43.9096,21.2901,-4.75407,0.0,6.62281,0.9,41.8471,11.2253,-16.4911,37.3579,21.8469,-43.1347,0.943952,29.1739,-159.6,0.0,0.0,0.2942157991428571
E_S_WWC_WM_117,4.65458,-1.57808,4.03537,5.1009,-0.64,2.2,-0.464017,-3.70986,-27.3903,36.6587,-11.2646,0.7,5.30428,0.5,54.6697,-13.6916,-20.0744,-5.85364,8.23756,3.47847,144.037,50.5422,60.7266,0.0,0.0,0.2435452725913621
E_S_WWC_WM_118,2.93651,7.85211,17.4051,16.0316,-0.83,0.62,14.853,8.2065,22.2452,-89.5726,-12.1891,0.3,4.97767,0.4,-18.8932,-5.53382,-28.9743,26.6006,84.1938,45.0572,-32.0389,31.0043,28.8173,0.0,0.0,0.2789771417873755
E_S_WWC_WM_119,-7.02086,4.85202,18.1287,-3.98225,2.03,0.26,-0.236057,8.98432,2.02552,84.2305,-7.79581,0.4,-4.91042,0.8,26.629,29.5282,27.8176,-6.08505,97.2023,9.77373,73.1607,6.6592,32.3426,0.0,0.0,0.2720700401196013
E_S_WWC_WM_120,12.7292,3.04446,11.0998,-17.5664,1.2,0.89,0.563054,9.64745,-21.5282,144.038,-9.96652,0.2,21.6155,0.1,28.5381,14.7486,0.0289985,20.2547,60.5302,-28.9677,47.4296,-3.38397,149.899,0.0,0.0,0.2873291644119601
E_S_WWC_WM_121,-5.78927,7.90004,18.0775,15.0307,-0.48,-1.76,2.9083,5.51706,24.1958,103.552,1.3477,0.5,11.599,0.4,-17.7427,-1.47266,20.9208,6.9113,119.105,-31.0079,11.4878,-30.9924,-50.5797,0.0,0.0,0.2640189060598006
E_S_WWC_WM_122,-4.29811,-0.34494,-3.79118,15.2265,1.76,2.41,1.97327,2.08426,37.1911,21.9394,-4.49386,-0.3,-13.5854,-0.2,50.3094,20.33,-9.28226,-3.88847,-18.4644,-39.097,124.688,-20.9259,4.13438,0.0,0.0,0.2608387323820598
E_S_WWC_WM_123,3.24643,5.83089,-7.92613,13.8782,1.37,-0.59,10.2312,0.678617,47.5777,-3.33358,-2.18488,-0.3,23.2618,-0.4,45.2701,13.8023,-1.95898,22.095,70.8608,-3.04361,50.8536,37.3146,-68.7896,0.0,0.0,0.2772028853554817
E_S_WWC_WM_124,10.0239,-5.5895,2.41098,-18.6714,0.66,-0.52,15.9164,7.87478,-44.2696,33.4018,-8.84782,0.3,-12.3677,-0.4,21.3257,-7.23184,-7.08726,41.1848,12.767,-18.9949,-56.876,14.2271,48.8339,0.0,0.0,0.2694373330033223
E_S_WWC_WM_125,13.5785,-6.83096,17.2089,-3.38945,0.31,0.41,16.9473,5.75744,-13.4742,104.852,1.66209,0.4,-23.6873,0.6,-16.178,-2.26754,25.9741,8.14634,80.7643,-14.1759,27.6519,42.675,-198.146,0.0,0.0,0.2615877897242525
E_S_WWC_WM_126,12.5195,0.895484,10.7985,14.3906,1.96,2.18,16.1335,9.93062,4.58489,74.847,-14.6111,0.4,-16.9767,0.9,6.48456,17.0091,13.4675,18.1888,-17.0164,21.649,67.3743,-11.4725,-119.453,0.0,0.0,0.272215451372093
E_S_WWC_WM_127,4.09642,-4.0526,5.34268,-0.855498,-1.53,2.13,18.7332,1.65931,38.7624,17.7268,3.01195,0.3,-21.2075,0.8,-2.05918,25.2573,15.587,8.7543,100.795,-35.3489,79.5348,-47.77,-33.4671,0.0,0.0,0.2471659353189368
E_S_WWC_WM_128,-2.55144,9.30947,0.429682,14.4129,-0.12,2.39,-6.80241,-0.935731,28.4724,-4.71412,-13.3394,-0.2,21.2659,0.6,36.5503,24.0717,4.45587,-14.5609,51.6223,-38.1549,92.229,56.7341,-90.8983,0.0,0.0,0.2749551938936877
E_S_WWC_WM_129,8.97993,-2.23315,10.5096,-0.974193,1.19,0.05,-1.31205,-2.48433,21.4809,-82.2163,4.67482,-0.3,-22.0567,0.3,12.2701,23.3228,-14.9403,41.9257,59.1047,-26.0759,112.168,-42.3428,56.8716,0.0,0.0,0.243246912910299
E_S_WWC_WM_130,3.92431,9.39904,2.06877,-19.1316,-0.37,-1.24,4.64618,0.0280631,35.5994,39.6959,-10.6008,-0.3,7.24115,0.0,40.7686,9.0142,6.64123,34.9708,72.1543,-48.757,137.331,-37.7172,-172.79,0.0,0.0,0.2958598904385382
E_S_WWC_WM_131,-2.90758,5.30688,5.97024,2.37547,-1.42,-0.23,18.2407,2.78101,14.3115,-69.3381,-9.9309,0.8,-23.6215,-0.2,27.1462,-16.8061,5.05688,9.1218,56.9466,19.2118,126.505,-34.5028,-29.4378,0.0,0.0,0.2656173821694352
E_S_WWC_WM_132,-7.98577,-3.11507,4.83007,7.78061,1.38,-0.41,-4.43365,1.45601,20.2244,99.1247,-14.0781,0.0,2.24832,0.2,18.9732,9.3268,16.7206,-12.4918,-40.0792,31.6445,-20.2238,38.6734,-139.33,0.0,0.0,0.2739580852093023
E_S_WWC_WM_133,5.25286,8.72528,-4.93681,17.5872,-0.13,0.9,-7.01534,8.85415,-41.8221,71.2527,-13.7142,0.1,-1.79199,-0.3,47.1069,21.0126,-6.14367,13.6288,18.4678,-17.2085,8.78044,23.8289,143.065,0.0,0.0,0.2890218299933555
E_S_WWC_WM_134,0.895156,4.41639,19.0643,-7.88473,2.07,0.81,-2.44764,4.20915,-24.4003,-1.84681,-4.39714,-0.2,-14.1874,0.2,-6.6081,-18.1615,11.5319,6.83643,61.2235,26.0964,-59.007,8.56311,-140.634,0.0,0.0,0.2790386525913621
E_S_WWC_WM_135,-4.69316,0.276843,-2.28445,-17.3756,-1.64,-0.98,7.18255,9.23108,33.5015,-87.4172,-10.5757,-0.1,-19.4824,0.1,36.6822,8.29412,-18.9918,31.8127,53.9652,-26.2308,-33.6252,2.00493,78.3736,0.0,0.0,0.2852678330697674
E_S_WWC_WM_136,-2.96256,13.8057,-0.810148,-9.31082,0.0,1.9,10.0466,-2.88544,-31.0989,46.4007,-4.68118,-0.3,15.5439,-0.1,-23.244,-8.4709,27.2864,20.935,63.3007,25.3404,48.7746,86.6918,0.458509,0.0,0.0,0.2945985527873754
E_S_WWC_WM_137,-4.61031,13.5409,-1.65867,-12.9339,0.86,1.12,-6.48748,5.2947,45.1251,60.4742,-12.9195,-0.1,22.1813,0.5,25.3921,-8.89436,-2.77237,27.2045,-0.783167,14.4912,149.714,43.2712,53.9155,0.0,0.0,0.3028974465913621
E_S_WWC_WM_139,-1.2651,-7.11563,14.8941,13.5964,1.15,2.28,19.1558,-2.56972,22.128,50.7281,1.58555,-0.2,2.61229,0.5,27.8351,26.7196,-20.8923,3.49098,-26.0983,-19.3371,44.6433,56.3022,91.8619,0.0,0.0,0.2424287291495016
E_S_WWC_WM_140,9.10558,-1.89559,16.0873,-8.98283,1.11,1.22,-1.73407,1.48268,42.2067,148.342,-5.18845,0.5,-13.9717,-0.1,58.2082,6.77491,13.0099,26.488,5.43624,41.3073,-2.73959,62.3958,119.77,0.0,0.0,0.2887324529966777
E_S_WWC_WM_141,-6.40737,2.12519,1.25661,18.8463,2.2,1.09,10.3564,-0.195699,37.5733,140.482,1.83126,0.5,-7.83796,0.1,-3.30701,-3.93781,25.5535,10.0026,2.44344,-29.9379,100.599,-4.19041,52.1802,0.0,0.0,0.2934889610232558
E_S_WWC_WM_142,13.8783,-4.27259,-5.20168,7.96967,0.26,0.39,3.0695,-4.56139,-5.9037,82.2121,-7.66944,0.6,14.8403,0.2,24.061,-14.3889,-25.4146,49.6223,38.8182,41.5646,-42.0005,56.7958,-22.6824,0.0,0.0,0.2810403670199335
E_S_WWC_WM_143,-6.31272,1.33829,12.2778,14.5061,1.16,0.12,1.46098,9.70427,-30.4038,-32.3172,3.85627,0.0,-23.8785,0.5,-24.5354,7.69291,17.9901,-17.2365,-47.4872,30.8719,82.0061,27.3332,25.9025,0.0,0.0,0.2416250531362126
E_S_WWC_WM_144,3.87471,-0.309216,-2.43144,-1.85356,1.59,-0.11,1.69334,7.72903,-49.7657,-36.4233,3.5865,0.6,-13.4204,0.5,-9.34836,16.7393,16.3292,51.3965,75.5069,-3.70869,-39.5577,26.0758,109.608,0.0,0.0,0.2592711500797342
E_S_WWC_WM_145,-5.04629,-0.619883,-3.16895,-12.1299,1.45,1.3,8.3587,-3.73617,-46.4914,2.99137,-5.06199,0.6,7.34749,0.9,-11.869,-9.94009,4.85756,-24.1021,13.5134,-38.4816,46.111,3.73091,37.8277,0.0,0.0,0.2425094722225914
E_S_WWC_WM_146,-1.0384,2.06691,-0.371285,-9.95208,2.12,1.55,10.4966,3.29448,32.8137,-44.0702,-2.01186,-0.1,-23.7886,0.4,55.5993,-17.122,-21.794,24.9023,88.1854,3.32759,6.70881,80.5256,-161.692,0.0,0.0,0.2564759856511628
E_S_WWC_WM_147,9.76389,-7.85919,16.636,-16.1107,1.41,0.22,6.56771,1.14789,23.0176,23.8944,-5.27786,-0.3,23.0634,0.4,44.0509,-4.33259,-8.85512,-8.35653,-22.549,-6.1887,53.0453,-35.4888,132.809,0.0,0.0,0.2470051143322259
E_S_WWC_WM_148,8.58383,5.09834,-3.14006,13.5171,-1.67,-0.17,19.2022,-4.52843,-11.9331,44.126,-0.817519,0.4,-14.7591,0.5,-15.2223,5.90722,-1.44996,4.0334,94.3988,20.4385,59.6911,-39.7277,-167.254,0.0,0.0,0.2584764509302326
E_S_WWC_WM_149,6.86793,-4.85098,0.156322,-10.46,-1.42,-0.48,-5.6334,-0.402171,-3.37328,-35.8413,-2.47683,-0.3,5.95252,-0.3,-15.4934,-4.41586,-27.104,-6.77694,66.5,-5.79851,3.08829,66.794,-190.472,0.0,0.0,0.2415608348637874
E_S_WWC_WM_150,14.2746,2.76065,11.0398,-0.0358234,-0.35,2.1,8.1353,8.80573,-18.2395,69.475,2.59227,0.7,-2.73454,0.9,10.6465,-4.89548,22.1676,29.7642,-47.0998,-49.2349,-22.4838,9.23363,30.0444,0.0,0.0,0.2677969190531561
E_S_WWC_WM_151,5.60208,-5.96851,4.8529,11.1593,1.31,2.21,-5.89548,-0.327991,4.32712,14.8661,4.96599,-0.2,-20.1284,1.0,43.265,-0.832106,6.51483,-13.0761,12.2811,-44.3376,-17.7737,17.0441,-114.887,0.0,0.0,0.2370143059568106
E_S_WWC_WM_152,10.9888,9.84003,-4.88153,-16.0151,-0.12,0.1,9.32773,-3.96328,27.2601,-58.9711,-4.63234,0.6,-6.09688,1.0,-18.7878,24.4482,20.758,26.2915,63.0152,-0.988351,102.812,-33.4251,-41.5519,0.0,0.0,0.274900746461794
E_S_WWC_WM_153,-6.65975,10.2843,1.64205,-10.7131,-0.84,2.01,-7.68093,0.847138,-18.3253,-47.4233,-8.74129,0.7,5.25728,-0.4,1.80588,-15.6695,5.52002,24.3443,-32.1158,-34.7361,116.999,0.856584,-20.9467,0.0,0.0,0.2897581283488372
E_S_WWC_WM_154,-4.03789,11.6744,0.753637,10.3931,0.17,-0.67,19.6107,4.97435,32.0757,92.0976,-2.34691,0.0,-11.4537,0.8,15.7247,-8.16057,-16.7554,-13.2991,-58.9085,2.79051,75.0177,83.8549,114.208,0.0,0.0,0.27557693430897
E_S_WWC_WM_155,3.75117,4.37333,-4.36653,-15.5512,2.39,1.41,5.15605,5.7924,12.2629,62.1455,-4.2394,0.2,5.43662,-0.4,41.4211,28.5546,24.5642,15.3154,-31.0419,41.0286,-26.2084,50.6445,-42.7554,0.0,0.0,0.288704978166113
E_S_WWC_WM_156,-4.23496,12.0603,12.8723,17.3574,1.15,-0.37,-9.64564,0.677856,-42.9137,136.366,-9.15881,0.5,-16.5683,0.7,7.62867,4.3813,23.4766,37.0708,-24.2997,-25.9856,51.909,-11.8186,-94.9144,0.0,0.0,0.2981198052458472
E_S_WWC_WM_157,-6.5347,-6.4984,-0.602948,5.99832,-1.2,-1.45,16.8222,4.88355,-32.5999,39.877,0.671944,-0.1,-8.38767,0.8,34.6579,14.8317,28.444,38.6906,-5.3357,-6.11133,13.1542,-18.6891,-48.363,0.0,0.0,0.2751407370930233
E_S_WWC_WM_158,-3.35211,-6.05972,-2.68786,2.95786,-1.79,1.22,10.7571,-3.24658,-15.3576,-66.2037,-8.63977,-0.3,8.74115,0.8,55.4126,20.0431,10.2473,25.8353,123.375,-39.4814,73.7231,12.7099,-49.3928,0.0,0.0,0.2458620612192691
E_S_WWC_WM_159,2.07089,5.25679,-6.16839,19.7768,1.66,0.07,-6.88473,0.647419,6.32423,-11.3987,-10.6305,0.5,2.81481,0.3,7.47847,-6.61564,-26.6039,-19.425,27.9977,21.2528,-59.3546,-43.3703,10.3845,0.0,0.0,0.264060974717608
E_S_WWC_WM_160,11.9958,-2.1805,7.27204,-16.5333,1.91,0.43,9.10784,6.84916,-41.6468,128.032,-13.9054,-0.3,-14.2703,0.3,-6.36764,2.70209,-20.4819,35.1974,107.132,0.344664,27.3181,-45.5858,-96.6291,0.0,0.0,0.2842249005415282
E_S_WWC_WM_161,4.79361,13.6292,13.4468,3.86368,-0.29,2.17,2.24947,6.9579,-43.6054,58.9682,-2.93615,-0.3,-6.7844,-0.2,40.021,-3.02737,-16.1636,-21.6806,102.337,-24.6535,-43.6388,16.5057,-6.64424,0.0,0.0,0.2559189203654485
E_S_WWC_WM_162,-5.40066,-6.88576,9.10048,-13.4914,-0.76,1.03,-6.7479,8.707,48.6847,-12.5098,-3.81558,0.3,0.656227,0.7,-18.3424,3.69856,7.00244,0.43422,124.719,-37.9775,53.1141,-18.1536,-165.214,0.0,0.0,0.2371054612757475
E_S_WWC_WM_163,-5.719,1.15381,-2.2383,10.2719,0.64,1.84,-1.84489,0.360836,27.3679,-44.4814,-11.8334,0.2,24.7974,0.9,35.1424,-7.5417,28.3378,44.8749,24.7887,42.1102,-32.4806,49.6234,-10.6985,0.0,0.0,0.2898734447840532
E_S_WWC_WM_164,-4.35376,2.33578,-7.75726,-3.31192,1.13,-0.89,2.56098,-1.22066,-45.1881,-18.3791,-12.5037,0.4,14.5893,-0.3,25.0686,-13.3236,22.4146,53.3761,-17.7229,-17.0359,43.7585,32.0535,34.1077,0.0,0.0,0.2893153401727574
E_S_WWC_WM_165,14.9994,6.79447,8.32477,18.013,-1.03,-0.65,13.5301,4.34346,-28.2529,93.1968,-13.8246,-0.2,20.1784,0.0,-4.25754,5.75139,-6.0545,36.1192,75.3741,-30.2447,81.1154,46.546,-38.6292,0.0,0.0,0.2878488255913621
E_S_WWC_WM_166,-2.39651,8.22246,16.915,13.9859,1.6,-0.29,0.0126929,-4.48384,-16.7225,-8.04368,-6.70934,0.6,-22.3226,-0.1,17.968,26.6472,-26.4205,21.3448,-48.7251,30.5056,63.7422,-27.3318,-61.2226,0.0,0.0,0.2712910048970099
E_S_WWC_WM_167,12.238,4.60242,-3.55224,-9.52161,2.48,-0.7,-7.54053,1.02883,-4.80066,111.729,-4.53901,0.3,13.6827,-0.1,-1.64247,-3.84612,5.92247,2.90814,120.323,-36.6637,129.931,28.7896,-56.1091,0.0,0.0,0.2750100742093023
E_S_WWC_WM_168,-3.38782,-3.71917,-2.00879,18.5492,1.0,2.32,17.9796,2.40991,36.9819,-14.8695,-11.8077,0.4,6.14248,0.9,17.4,11.4385,-20.0274,9.72951,119.36,2.25528,35.2671,-14.6009,-154.907,0.0,0.0,0.2518226904219269
E_S_WWC_WM_169,11.1126,11.1043,8.11738,4.77205,-0.72,-0.12,13.4901,-3.03373,48.4669,-60.3356,0.905203,0.5,-18.2862,0.2,-17.0752,-0.59974,12.6356,50.5181,63.7893,22.3558,-39.2846,45.3258,108.361,0.0,0.0,0.2974764894817275
E_S_WWC_WM_170,-7.34743,4.63143,-5.32359,-5.27558,0.25,-1.01,-9.74551,6.00373,-20.5981,10.7673,-5.20515,0.5,-8.99071,-0.3,28.3864,10.5311,10.7747,25.7061,84.115,12.8771,84.2084,-44.8365,-63.2239,0.0,0.0,0.2818342688172757
E_S_WWC_WM_171,11.7955,11.8105,10.1211,-3.08968,0.42,1.86,2.54527,6.57401,-46.2154,-30.1779,-1.84638,0.2,18.2281,-0.1,27.4638,-9.13248,21.676,-20.9739,-4.38928,10.672,80.7779,-48.0673,134.359,0.0,0.0,0.252344243641196
E_S_WWC_WM_172,0.701956,-2.65602,-2.56484,1.59994,-1.75,-0.77,-2.35988,4.65175,38.1974,45.5871,-14.1424,-0.1,-7.6997,0.8,15.4645,11.6322,22.3418,15.6597,128.285,28.831,114.124,-36.0107,28.4923,0.0,0.0,0.265363789833887
E_S_WWC_WM_173,-7.91976,11.7228,15.2811,-11.2819,2.42,1.46,-1.13579,3.13514,35.9163,-54.3218,-1.97015,0.4,5.41085,0.3,-14.8344,7.75658,-23.6194,-8.57594,21.149,-21.8255,108.615,-24.3362,49.6413,0.0,0.0,0.2695564460066445
E_S_WWC_WM_174,13.6918,1.16874,3.36829,-6.28017,-0.88,-1.7,19.9708,1.71567,-39.3882,50.9723,0.796125,0.0,-21.3478,0.3,26.4148,16.8318,-6.91895,-17.9474,64.8038,-18.0685,64.9416,39.9591,9.46173,0.0,0.0,0.249899115448505
E_S_WWC_WM_175,5.48757,0.953152,7.73208,-18.7413,0.64,0.21,9.37729,2.85356,33.9598,103.148,-14.3513,0.8,16.5971,0.2,14.0916,-8.07595,-21.4135,7.4309,80.2135,-46.6826,-29.6719,37.8414,10.6805,0.0,0.0,0.2735316038172757
E_S_WWC_WM_176,-6.14087,-5.52905,18.0251,-1.30527,-1.2,-0.13,-9.43143,4.86283,14.2589,-63.4925,-11.9864,0.2,-22.491,0.2,8.9231,11.9984,-29.449,-7.45974,126.635,-6.66508,19.9365,34.8968,-18.7048,0.0,0.0,0.2506632406245846
E_S_WWC_WM_177,-6.27783,10.7689,2.48667,2.64876,-1.46,0.85,-3.36421,-2.74531,-28.7895,72.3164,-10.3163,0.7,-19.9947,0.8,6.91594,17.766,15.0287,28.8714,3.71275,42.1983,111.706,29.4227,122.234,0.0,0.0,0.2970350480531561
E_S_WWC_WM_178,1.02742,1.09396,18.3514,-14.7948,1.99,0.98,18.414,5.16144,11.7326,13.3265,-1.60737,0.3,6.54002,0.9,-22.8497,20.2159,-0.0114416,-24.5699,74.884,-3.89354,89.7489,39.7921,-123.595,0.0,0.0,0.2331280545681062
E_S_WWC_WM_179,5.63807,5.88339,7.20428,-7.33107,1.19,1.06,-7.82982,9.11155,-30.7901,80.1932,3.3902,-0.3,-13.3064,-0.1,41.4966,-11.448,-21.6201,23.7555,41.9722,-29.7812,140.828,59.3505,-158.345,0.0,0.0,0.2839659508305648
E_S_WWC_WM_180,10.6488,13.6551,13.7386,11.5578,0.65,-0.93,1.60238,2.60881,-2.1378,129.871,-6.9806,-0.1,10.0107,0.7,17.5066,-18.6203,0.755337,-11.9808,61.4989,-15.2952,-4.61546,-54.0557,131.762,0.0,0.0,0.2890837736345514
E_S_WWC_WM_181,3.15792,11.6903,9.22663,-17.8036,2.3,1.49,7.22347,4.0546,-30.5266,114.335,-6.94604,0.1,-24.7275,-0.1,23.825,28.2259,7.48059,-14.7974,-50.3741,-3.49747,109.725,-17.2048,-106.407,0.0,0.0,0.282836171461794
E_S_WWC_WM_182,4.59633,11.2424,12.7637,-11.4947,0.55,1.14,-8.56091,-1.13419,47.9153,-64.2514,3.14941,0.1,1.99337,-0.4,11.6731,4.22348,11.9657,18.6596,92.9837,-25.1644,-33.3322,15.6029,-192.509,0.0,0.0,0.2737514624784053
E_S_WWC_WM_183,5.20527,7.82559,-3.36748,14.7924,0.97,-0.96,17.3132,7.06984,20.7993,16.6006,-5.0181,0.6,-23.9898,0.8,31.9125,16.5948,17.3063,6.11666,62.9398,49.6372,-16.7591,-15.5761,7.92333,0.0,0.0,0.2674090347973422
E_S_WWC_WM_184,2.37588,6.58033,5.25293,18.6822,-1.69,0.96,9.77937,9.51431,3.60451,-78.9377,-0.63019,0.4,7.41196,0.9,48.5189,-15.8395,-4.99665,25.3551,-20.9021,13.0883,82.4644,65.2299,-138.686,0.0,0.0,0.2454421610697674
E_S_WWC_WM_185,7.61576,4.80003,-2.04842,19.2389,2.11,1.94,13.0341,8.16735,40.1419,69.5444,-4.33851,0.0,16.5459,1.0,45.6052,-5.27623,23.5655,25.8662,-47.5779,21.847,33.5204,-17.0107,113.509,0.0,0.0,0.2764146459667774
E_S_WWC_WM_186,-3.06135,5.92065,-3.83545,-15.652,0.73,-1.39,1.63999,-0.988683,36.0333,52.978,1.70953,-0.1,6.77047,0.8,-3.05084,15.2922,18.8091,40.2331,115.984,46.0408,-19.8127,69.4087,73.9531,0.0,0.0,0.2796647943787376
E_S_WWC_WM_187,6.26519,3.63073,-3.4814,9.26516,1.34,-1.57,-4.55802,-3.92397,28.364,140.652,0.0532965,-0.3,-9.47555,0.5,-3.39338,1.63284,-0.360752,30.3321,-33.1039,-44.2325,139.211,-45.4098,-67.6825,0.0,0.0,0.289106340448505
